ID,Tipo Movimiento,Tipo Compra,Tipo Documento,Tipo Factura,Estado Documento,Fecha,N°,Glosa,Entidad,Afecta,Exenta,Iva,Total,Sueldo,Previred,Bruto,Retención,Líquido,Cta Cte,Archivo,Doc Ingresado?,N° Ingreso,Origen Dinero,Datos Declaración,Certificado Declaración,Formulario Compacto,Comprobante Pago,Comentarios
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
